trial,step,objtype,object,objflag,action,stimusize,stimposx,stimposy,touchposx,touchposy,monkey,timestamp,tone,date,weight,disName,disCoor,sessionNumber,mxbi,version,animalsFound,sessionType,animalsMerged,filename,script,experiment,task,type,stimuli,amp,stimTouched,reward,tarName,animalsExpected,shift,jump,total_trials,p_trial
651,41,tar,reward,regular,1200,200,812.0,125.0,778,255,c,192760,2000,2020-05-05 15:45:34,-1,,,112,mxbi6,10,['almo'],staircase,,DATA20200505154221.txt,msaV0.3NatSoundDiscSidedIR.py,AUT,AUT,2AC,,,gfG001,True,gfG001,"['c', 'f']",0.0,False,899,72.41379310344827
652,41,tar,wrong,regular,off,200,812.0,125.0,774,293,c,197758,-1,2020-05-05 15:45:39,-1,,,112,mxbi6,10,['almo'],staircase,,DATA20200505154221.txt,msaV0.3NatSoundDiscSidedIR.py,AUT,AUT,2AC,,,gfG001,False,mf001,"['c', 'f']",0.0,False,899,72.52502780867631
653,41,tar,wrong,correction,off,200,812.0,125.0,815,292,c,203219,-1,2020-05-05 15:45:44,-1,,,112,mxbi6,10,['almo'],staircase,,DATA20200505154221.txt,msaV0.3NatSoundDiscSidedIR.py,AUT,AUT,2AC,,,gfG001,False,mf001,"['c', 'f']",0.0,False,899,72.63626251390434
654,41,tar,wrong,correction,off,200,812.0,125.0,854,264,c,208652,-1,2020-05-05 15:45:50,-1,,,112,mxbi6,10,['almo'],staircase,,DATA20200505154221.txt,msaV0.3NatSoundDiscSidedIR.py,AUT,AUT,2AC,,,gfG001,False,mf001,"['c', 'f']",0.0,False,899,72.74749721913237
655,41,tar,wrong,correction,off,200,812.0,125.0,741,251,c,217117,-1,2020-05-05 15:45:58,-1,,,112,mxbi6,10,['almo'],staircase,,DATA20200505154221.txt,msaV0.3NatSoundDiscSidedIR.py,AUT,AUT,2AC,,,gfG001,False,mf001,"['c', 'f']",0.0,False,899,72.8587319243604
656,41,tar,wrong,correction,off,200,812.0,125.0,777,290,c,223800,-1,2020-05-05 15:46:05,-1,,,112,mxbi6,10,['almo'],staircase,,DATA20200505154221.txt,msaV0.3NatSoundDiscSidedIR.py,AUT,AUT,2AC,,,gfG001,False,mf001,"['c', 'f']",0.0,False,899,72.96996662958844
657,41,tar,wrong,correction,off,200,812.0,125.0,775,258,c,229675,-1,2020-05-05 15:46:11,-1,,,112,mxbi6,10,['almo'],staircase,,DATA20200505154221.txt,msaV0.3NatSoundDiscSidedIR.py,AUT,AUT,2AC,,,gfG001,False,mf001,"['c', 'f']",0.0,False,899,73.08120133481646
658,41,tar,reward,correction,1200,200,812.0,125.0,793,243,c,239155,-1,2020-05-05 15:46:20,-1,,,112,mxbi6,10,['almo'],staircase,,DATA20200505154221.txt,msaV0.3NatSoundDiscSidedIR.py,AUT,AUT,2AC,,,mf001,True,mf001,"['c', 'f']",0.0,False,899,73.1924360400445
659,41,tar,reward,regular,1200,200,812.0,475.0,739,472,c,247570,-1,2020-05-05 15:46:28,-1,,,112,mxbi6,10,['almo'],staircase,,DATA20200505154221.txt,msaV0.3NatSoundDiscSidedIR.py,AUT,AUT,2AC,,,mf001,True,mf001,"['c', 'f']",0.0,False,899,73.30367074527253
660,41,tar,wrong,regular,off,200,812.0,125.0,796,292,c,253775,2000,2020-05-05 15:46:35,-1,,,112,mxbi6,10,['almo'],staircase,,DATA20200505154221.txt,msaV0.3NatSoundDiscSidedIR.py,AUT,AUT,2AC,,,,False,gfG001,"['c', 'f']",0.0,False,899,73.41490545050056
661,41,tar,reward,correction,1200,200,812.0,125.0,779,215,c,260994,2000,2020-05-05 15:46:42,-1,,,112,mxbi6,10,['almo'],staircase,,DATA20200505154221.txt,msaV0.3NatSoundDiscSidedIR.py,AUT,AUT,2AC,,,gfG001,True,gfG001,"['c', 'f']",0.0,False,899,73.5261401557286
662,41,tar,wrong,regular,off,200,812.0,125.0,792,315,c,266328,-1,2020-05-05 15:46:47,-1,,,112,mxbi6,10,['almo'],staircase,,DATA20200505154221.txt,msaV0.3NatSoundDiscSidedIR.py,AUT,AUT,2AC,,,gfG001,False,mf001,"['c', 'f']",0.0,False,899,73.63737486095661
663,41,tar,wrong,regular,off,200,812.0,125.0,868,236,c,1135396,-1,2020-05-06 16:46:47,-1,,,113,mxbi6,10,"['blake', 'almo']",Staircase,,DATA20200506162751.txt,msaV0.3NatSoundDiscSidedIR.py,AUT,AUT,2AC,,,gfG001,False,mf001,"['c', 'f']",1.0,False,899,73.74860956618465
664,41,tar,wrong,correction,off,200,812.0,125.0,893,270,c,1141183,-1,2020-05-06 16:46:53,-1,,,113,mxbi6,10,"['blake', 'almo']",Staircase,,DATA20200506162751.txt,msaV0.3NatSoundDiscSidedIR.py,AUT,AUT,2AC,,,gfG001,False,mf001,"['c', 'f']",0.0,False,899,73.85984427141268
665,41,tar,reward,correction,1200,200,812.0,125.0,902,213,c,1146585,-1,2020-05-06 16:46:58,-1,,,113,mxbi6,10,"['blake', 'almo']",Staircase,,DATA20200506162751.txt,msaV0.3NatSoundDiscSidedIR.py,AUT,AUT,2AC,,,mf001,True,mf001,"['c', 'f']",0.0,False,899,73.97107897664071
666,41,tar,reward,regular,1200,200,812.0,475.0,918,365,c,1152486,2000,2020-05-06 16:47:04,-1,,,113,mxbi6,10,"['blake', 'almo']",Staircase,,DATA20200506162751.txt,msaV0.3NatSoundDiscSidedIR.py,AUT,AUT,2AC,,,gfG001,True,gfG001,"['c', 'f']",0.0,False,899,74.08231368186874
667,41,tar,wrong,regular,off,200,812.0,125.0,809,261,c,1159749,2000,2020-05-06 16:47:11,-1,,,113,mxbi6,10,"['blake', 'almo']",Staircase,,DATA20200506162751.txt,msaV0.3NatSoundDiscSidedIR.py,AUT,AUT,2AC,,,,False,gfG001,"['c', 'f']",0.0,False,899,74.19354838709677
668,41,tar,reward,correction,1200,200,812.0,125.0,852,210,c,1165329,2000,2020-05-06 16:47:17,-1,,,113,mxbi6,10,"['blake', 'almo']",Staircase,,DATA20200506162751.txt,msaV0.3NatSoundDiscSidedIR.py,AUT,AUT,2AC,,,gfG001,True,gfG001,"['c', 'f']",0.0,False,899,74.3047830923248
669,41,tar,reward,regular,1200,200,812.0,125.0,855,227,c,1173112,-1,2020-05-06 16:47:25,-1,,,113,mxbi6,10,"['blake', 'almo']",Staircase,,DATA20200506162751.txt,msaV0.3NatSoundDiscSidedIR.py,AUT,AUT,2AC,,,mf001,True,mf001,"['c', 'f']",0.0,False,899,74.41601779755284
670,41,tar,wrong,regular,off,200,812.0,125.0,800,318,c,1179658,2000,2020-05-06 16:47:31,-1,,,113,mxbi6,10,"['blake', 'almo']",Staircase,,DATA20200506162751.txt,msaV0.3NatSoundDiscSidedIR.py,AUT,AUT,2AC,,,,False,gfG001,"['c', 'f']",0.0,False,899,74.52725250278087
671,41,tar,reward,correction,1200,200,812.0,125.0,820,231,c,1186226,2000,2020-05-06 16:47:38,-1,,,113,mxbi6,10,"['blake', 'almo']",Staircase,,DATA20200506162751.txt,msaV0.3NatSoundDiscSidedIR.py,AUT,AUT,2AC,,,gfG001,True,gfG001,"['c', 'f']",0.0,False,899,74.6384872080089
672,41,tar,reward,regular,1200,200,812.0,475.0,763,506,c,1193759,-1,2020-05-06 16:47:45,-1,,,113,mxbi6,10,"['blake', 'almo']",Staircase,,DATA20200506162751.txt,msaV0.3NatSoundDiscSidedIR.py,AUT,AUT,2AC,,,mf001,True,mf001,"['c', 'f']",0.0,False,899,74.74972191323694
673,41,tar,reward,regular,1200,200,812.0,475.0,776,562,c,1199931,2000,2020-05-06 16:47:51,-1,,,113,mxbi6,10,"['blake', 'almo']",Staircase,,DATA20200506162751.txt,msaV0.3NatSoundDiscSidedIR.py,AUT,AUT,2AC,,,gfG001,True,gfG001,"['c', 'f']",0.0,False,899,74.86095661846495
674,41,tar,reward,regular,1200,200,812.0,475.0,753,531,c,1204830,-1,2020-05-06 16:47:56,-1,,,113,mxbi6,10,"['blake', 'almo']",Staircase,,DATA20200506162751.txt,msaV0.3NatSoundDiscSidedIR.py,AUT,AUT,2AC,,,mf001,True,mf001,"['c', 'f']",0.0,False,899,74.972191323693
675,42,tar,reward,regular,1200,200,812.0,475.0,773,546,c,1209988,-1,2020-05-06 16:48:01,-1,,,113,mxbi6,10,"['blake', 'almo']",Staircase,,DATA20200506162751.txt,msaV0.3NatSoundDiscSidedIR.py,AUT,AUT,2AC,,,mf001,True,mf001,"['c', 'f']",1.0,False,899,75.08342602892102
676,42,tar,reward,regular,1200,200,812.0,125.0,807,205,c,1215776,2000,2020-05-06 16:48:07,-1,,,113,mxbi6,10,"['blake', 'almo']",Staircase,,DATA20200506162751.txt,msaV0.3NatSoundDiscSidedIR.py,AUT,AUT,2AC,,,gfG001,True,gfG001,"['c', 'f']",0.0,False,899,75.19466073414905
677,42,tar,reward,regular,1200,200,812.0,125.0,793,203,c,1222071,-1,2020-05-06 16:48:14,-1,,,113,mxbi6,10,"['blake', 'almo']",Staircase,,DATA20200506162751.txt,msaV0.3NatSoundDiscSidedIR.py,AUT,AUT,2AC,,,mf001,True,mf001,"['c', 'f']",0.0,False,899,75.3058954393771
678,42,tar,wrong,regular,off,200,812.0,125.0,865,257,c,1227263,-1,2020-05-06 16:48:19,-1,,,113,mxbi6,10,"['blake', 'almo']",Staircase,,DATA20200506162751.txt,msaV0.3NatSoundDiscSidedIR.py,AUT,AUT,2AC,,,gfG001,False,mf001,"['c', 'f']",0.0,False,899,75.41713014460511
679,42,tar,reward,correction,1200,200,812.0,125.0,860,223,c,1232502,-1,2020-05-06 16:48:24,-1,,,113,mxbi6,10,"['blake', 'almo']",Staircase,,DATA20200506162751.txt,msaV0.3NatSoundDiscSidedIR.py,AUT,AUT,2AC,,,mf001,True,mf001,"['c', 'f']",0.0,False,899,75.52836484983315
680,42,tar,reward,regular,1200,200,812.0,475.0,759,522,c,1239860,2000,2020-05-06 16:48:31,-1,,,113,mxbi6,10,"['blake', 'almo']",Staircase,,DATA20200506162751.txt,msaV0.3NatSoundDiscSidedIR.py,AUT,AUT,2AC,,,gfG001,True,gfG001,"['c', 'f']",0.0,False,899,75.63959955506118
681,42,tar,wrong,regular,off,200,812.0,125.0,885,285,c,1246991,-1,2020-05-06 16:48:38,-1,,,113,mxbi6,10,"['blake', 'almo']",Staircase,,DATA20200506162751.txt,msaV0.3NatSoundDiscSidedIR.py,AUT,AUT,2AC,,,gfG001,False,mf001,"['c', 'f']",0.0,False,899,75.75083426028921
682,42,tar,wrong,correction,off,200,812.0,125.0,878,281,c,1252604,-1,2020-05-06 16:48:44,-1,,,113,mxbi6,10,"['blake', 'almo']",Staircase,,DATA20200506162751.txt,msaV0.3NatSoundDiscSidedIR.py,AUT,AUT,2AC,,,gfG001,False,mf001,"['c', 'f']",0.0,False,899,75.86206896551724
683,42,tar,reward,correction,1200,200,812.0,125.0,818,229,c,1258795,-1,2020-05-06 16:48:50,-1,,,113,mxbi6,10,"['blake', 'almo']",Staircase,,DATA20200506162751.txt,msaV0.3NatSoundDiscSidedIR.py,AUT,AUT,2AC,,,mf001,True,mf001,"['c', 'f']",0.0,False,899,75.97330367074527
684,42,tar,reward,regular,1200,200,812.0,475.0,886,453,c,1264617,2000,2020-05-06 16:48:56,-1,,,113,mxbi6,10,"['blake', 'almo']",Staircase,,DATA20200506162751.txt,msaV0.3NatSoundDiscSidedIR.py,AUT,AUT,2AC,,,gfG001,True,gfG001,"['c', 'f']",0.0,False,899,76.0845383759733
685,42,tar,reward,regular,1200,200,812.0,475.0,740,499,c,1270225,-1,2020-05-06 16:49:02,-1,,,113,mxbi6,10,"['blake', 'almo']",Staircase,,DATA20200506162751.txt,msaV0.3NatSoundDiscSidedIR.py,AUT,AUT,2AC,,,mf001,True,mf001,"['c', 'f']",0.0,False,899,76.19577308120134
686,42,tar,reward,regular,1200,200,812.0,475.0,787,477,c,1277878,-1,2020-05-06 16:49:09,-1,,,113,mxbi6,10,"['blake', 'almo']",Staircase,,DATA20200506162751.txt,msaV0.3NatSoundDiscSidedIR.py,AUT,AUT,2AC,,,mf001,True,mf001,"['c', 'f']",0.0,False,899,76.30700778642937
687,42,tar,wrong,regular,off,200,812.0,125.0,770,266,c,1284757,2000,2020-05-06 16:49:16,-1,,,113,mxbi6,10,"['blake', 'almo']",Staircase,,DATA20200506162751.txt,msaV0.3NatSoundDiscSidedIR.py,AUT,AUT,2AC,,,,False,gfG001,"['c', 'f']",0.0,False,899,76.4182424916574
688,42,tar,reward,correction,1200,200,812.0,125.0,804,192,c,1290224,2000,2020-05-06 16:49:22,-1,,,113,mxbi6,10,"['blake', 'almo']",Staircase,,DATA20200506162751.txt,msaV0.3NatSoundDiscSidedIR.py,AUT,AUT,2AC,,,gfG001,True,gfG001,"['c', 'f']",0.0,False,899,76.52947719688544
689,42,tar,wrong,regular,off,200,812.0,475.0,835,273,c,1295849,2000,2020-05-06 16:49:27,-1,,,113,mxbi6,10,"['blake', 'almo']",Staircase,,DATA20200506162751.txt,msaV0.3NatSoundDiscSidedIR.py,AUT,AUT,2AC,,,,False,gfG001,"['c', 'f']",0.0,False,899,76.64071190211345
690,42,tar,reward,correction,1200,200,812.0,475.0,806,513,c,1301196,2000,2020-05-06 16:49:33,-1,,,113,mxbi6,10,"['blake', 'almo']",Staircase,,DATA20200506162751.txt,msaV0.3NatSoundDiscSidedIR.py,AUT,AUT,2AC,,,gfG001,True,gfG001,"['c', 'f']",0.0,False,899,76.7519466073415
691,42,tar,reward,regular,1200,200,812.0,475.0,718,510,c,1309004,2000,2020-05-06 16:49:40,-1,,,113,mxbi6,10,"['blake', 'almo']",Staircase,,DATA20200506162751.txt,msaV0.3NatSoundDiscSidedIR.py,AUT,AUT,2AC,,,gfG001,True,gfG001,"['c', 'f']",0.0,False,899,76.86318131256952
692,42,tar,reward,regular,1200,200,812.0,475.0,769,447,c,1314615,-1,2020-05-06 16:49:46,-1,,,113,mxbi6,10,"['blake', 'almo']",Staircase,,DATA20200506162751.txt,msaV0.3NatSoundDiscSidedIR.py,AUT,AUT,2AC,,,mf001,True,mf001,"['c', 'f']",0.0,False,899,76.97441601779755
693,43,tar,reward,regular,1200,200,812.0,125.0,708,262,c,1321060,-1,2020-05-06 16:49:53,-1,,,113,mxbi6,10,"['blake', 'almo']",Staircase,,DATA20200506162751.txt,msaV0.3NatSoundDiscSidedIR.py,AUT,AUT,2AC,,,mf001,True,mf001,"['c', 'f']",1.0,False,899,77.0856507230256
694,43,tar,wrong,regular,off,200,812.0,125.0,827,251,c,1326306,-1,2020-05-06 16:49:58,-1,,,113,mxbi6,10,"['blake', 'almo']",Staircase,,DATA20200506162751.txt,msaV0.3NatSoundDiscSidedIR.py,AUT,AUT,2AC,,,gfG001,False,mf001,"['c', 'f']",0.0,False,899,77.19688542825361
695,43,tar,wrong,correction,off,200,812.0,125.0,803,259,c,1332380,-1,2020-05-06 16:50:04,-1,,,113,mxbi6,10,"['blake', 'almo']",Staircase,,DATA20200506162751.txt,msaV0.3NatSoundDiscSidedIR.py,AUT,AUT,2AC,,,gfG001,False,mf001,"['c', 'f']",0.0,False,899,77.30812013348165
696,43,tar,reward,correction,1200,200,812.0,125.0,918,190,c,1337856,-1,2020-05-06 16:50:09,-1,,,113,mxbi6,10,"['blake', 'almo']",Staircase,,DATA20200506162751.txt,msaV0.3NatSoundDiscSidedIR.py,AUT,AUT,2AC,,,mf001,True,mf001,"['c', 'f']",0.0,False,899,77.41935483870968
697,43,tar,reward,regular,1200,200,812.0,125.0,841,215,c,1343991,2000,2020-05-06 16:50:15,-1,,,113,mxbi6,10,"['blake', 'almo']",Staircase,,DATA20200506162751.txt,msaV0.3NatSoundDiscSidedIR.py,AUT,AUT,2AC,,,gfG001,True,gfG001,"['c', 'f']",0.0,False,899,77.53058954393771
698,43,tar,reward,regular,1200,200,812.0,125.0,798,210,c,1828221,2000,2020-05-06 16:58:20,-1,,,113,mxbi6,10,"['blake', 'almo']",Staircase,,DATA20200506162751.txt,msaV0.3NatSoundDiscSidedIR.py,AUT,AUT,2AC,,,gfG001,True,gfG001,"['c', 'f']",0.0,False,899,77.64182424916574
699,43,tar,reward,regular,1200,200,812.0,475.0,771,485,c,1834273,2000,2020-05-06 16:58:26,-1,,,113,mxbi6,10,"['blake', 'almo']",Staircase,,DATA20200506162751.txt,msaV0.3NatSoundDiscSidedIR.py,AUT,AUT,2AC,,,gfG001,True,gfG001,"['c', 'f']",0.0,False,899,77.75305895439377
700,43,tar,wrong,regular,off,200,812.0,475.0,895,312,c,1840118,-1,2020-05-06 16:58:32,-1,,,113,mxbi6,10,"['blake', 'almo']",Staircase,,DATA20200506162751.txt,msaV0.3NatSoundDiscSidedIR.py,AUT,AUT,2AC,,,gfG001,False,mf001,"['c', 'f']",0.0,False,899,77.8642936596218
701,43,tar,wrong,correction,off,200,812.0,475.0,910,204,c,1845482,-1,2020-05-06 16:58:37,-1,,,113,mxbi6,10,"['blake', 'almo']",Staircase,,DATA20200506162751.txt,msaV0.3NatSoundDiscSidedIR.py,AUT,AUT,2AC,,,gfG001,False,mf001,"['c', 'f']",0.0,False,899,77.97552836484984
702,43,tar,reward,correction,1200,200,812.0,475.0,765,544,c,1852380,-1,2020-05-06 16:58:44,-1,,,113,mxbi6,10,"['blake', 'almo']",Staircase,,DATA20200506162751.txt,msaV0.3NatSoundDiscSidedIR.py,AUT,AUT,2AC,,,mf001,True,mf001,"['c', 'f']",0.0,False,899,78.08676307007786
703,43,tar,wrong,regular,off,200,812.0,475.0,970,217,c,1857361,-1,2020-05-06 16:58:49,-1,,,113,mxbi6,10,"['blake', 'almo']",Staircase,,DATA20200506162751.txt,msaV0.3NatSoundDiscSidedIR.py,AUT,AUT,2AC,,,gfG001,False,mf001,"['c', 'f']",0.0,False,899,78.1979977753059
704,43,tar,reward,correction,1200,200,812.0,475.0,801,522,c,1864720,-1,2020-05-06 16:58:56,-1,,,113,mxbi6,10,"['blake', 'almo']",Staircase,,DATA20200506162751.txt,msaV0.3NatSoundDiscSidedIR.py,AUT,AUT,2AC,,,mf001,True,mf001,"['c', 'f']",0.0,False,899,78.30923248053394
705,43,tar,wrong,regular,off,200,812.0,125.0,838,288,c,1871456,2000,2020-05-06 16:59:03,-1,,,113,mxbi6,10,"['blake', 'almo']",Staircase,,DATA20200506162751.txt,msaV0.3NatSoundDiscSidedIR.py,AUT,AUT,2AC,,,,False,gfG001,"['c', 'f']",0.0,False,899,78.42046718576195
706,43,tar,reward,correction,1200,200,812.0,125.0,873,229,c,1876899,2000,2020-05-06 16:59:08,-1,,,113,mxbi6,10,"['blake', 'almo']",Staircase,,DATA20200506162751.txt,msaV0.3NatSoundDiscSidedIR.py,AUT,AUT,2AC,,,gfG001,True,gfG001,"['c', 'f']",0.0,False,899,78.53170189098999
707,43,tar,reward,regular,1200,200,812.0,125.0,763,225,c,1882253,2000,2020-05-06 16:59:14,-1,,,113,mxbi6,10,"['blake', 'almo']",Staircase,,DATA20200506162751.txt,msaV0.3NatSoundDiscSidedIR.py,AUT,AUT,2AC,,,gfG001,True,gfG001,"['c', 'f']",0.0,False,899,78.64293659621802
708,43,tar,wrong,regular,off,200,812.0,125.0,836,297,c,1888334,2000,2020-05-06 16:59:20,-1,,,113,mxbi6,10,"['blake', 'almo']",Staircase,,DATA20200506162751.txt,msaV0.3NatSoundDiscSidedIR.py,AUT,AUT,2AC,,,,False,gfG001,"['c', 'f']",0.0,False,899,78.75417130144605
709,43,tar,reward,correction,1200,200,812.0,125.0,877,238,c,1893516,2000,2020-05-06 16:59:25,-1,,,113,mxbi6,10,"['blake', 'almo']",Staircase,,DATA20200506162751.txt,msaV0.3NatSoundDiscSidedIR.py,AUT,AUT,2AC,,,gfG001,True,gfG001,"['c', 'f']",0.0,False,899,78.86540600667408
710,43,tar,reward,regular,1200,200,812.0,475.0,747,487,c,1900091,-1,2020-05-06 16:59:32,-1,,,113,mxbi6,10,"['blake', 'almo']",Staircase,,DATA20200506162751.txt,msaV0.3NatSoundDiscSidedIR.py,AUT,AUT,2AC,,,mf001,True,mf001,"['c', 'f']",0.0,False,899,78.9766407119021
711,43,tar,reward,regular,1200,200,812.0,475.0,799,561,c,1905260,2000,2020-05-06 16:59:37,-1,,,113,mxbi6,10,"['blake', 'almo']",Staircase,,DATA20200506162751.txt,msaV0.3NatSoundDiscSidedIR.py,AUT,AUT,2AC,,,gfG001,True,gfG001,"['c', 'f']",0.0,False,899,79.08787541713015
712,43,tar,wrong,regular,off,200,812.0,125.0,833,251,c,1910147,-1,2020-05-06 16:59:42,-1,,,113,mxbi6,10,"['blake', 'almo']",Staircase,,DATA20200506162751.txt,msaV0.3NatSoundDiscSidedIR.py,AUT,AUT,2AC,,,gfG001,False,mf001,"['c', 'f']",0.0,False,899,79.19911012235818
713,43,tar,reward,correction,1200,200,812.0,125.0,870,191,c,1915662,-1,2020-05-06 16:59:47,-1,,,113,mxbi6,10,"['blake', 'almo']",Staircase,,DATA20200506162751.txt,msaV0.3NatSoundDiscSidedIR.py,AUT,AUT,2AC,,,mf001,True,mf001,"['c', 'f']",0.0,False,899,79.3103448275862
714,43,tar,reward,regular,1200,200,812.0,125.0,852,219,c,1921605,-1,2020-05-06 16:59:53,-1,,,113,mxbi6,10,"['blake', 'almo']",Staircase,,DATA20200506162751.txt,msaV0.3NatSoundDiscSidedIR.py,AUT,AUT,2AC,,,mf001,True,mf001,"['c', 'f']",0.0,False,899,79.42157953281423
715,43,tar,reward,regular,1200,200,812.0,125.0,811,200,c,1927957,-1,2020-05-06 16:59:59,-1,,,113,mxbi6,10,"['blake', 'almo']",Staircase,,DATA20200506162751.txt,msaV0.3NatSoundDiscSidedIR.py,AUT,AUT,2AC,,,mf001,True,mf001,"['c', 'f']",0.0,False,899,79.53281423804228
716,44,tar,reward,regular,1200,200,812.0,475.0,813,533,c,1935012,2000,2020-05-06 17:00:06,-1,,,113,mxbi6,10,"['blake', 'almo']",Staircase,,DATA20200506162751.txt,msaV0.3NatSoundDiscSidedIR.py,AUT,AUT,2AC,,,gfG001,True,gfG001,"['c', 'f']",1.0,False,899,79.64404894327029
717,44,tar,reward,regular,1200,200,812.0,475.0,753,479,c,1940198,2000,2020-05-06 17:00:12,-1,,,113,mxbi6,10,"['blake', 'almo']",Staircase,,DATA20200506162751.txt,msaV0.3NatSoundDiscSidedIR.py,AUT,AUT,2AC,,,gfG001,True,gfG001,"['c', 'f']",0.0,False,899,79.75528364849833
718,44,tar,reward,regular,1200,200,812.0,475.0,760,521,c,1947808,-1,2020-05-06 17:00:19,-1,,,113,mxbi6,10,"['blake', 'almo']",Staircase,,DATA20200506162751.txt,msaV0.3NatSoundDiscSidedIR.py,AUT,AUT,2AC,,,mf001,True,mf001,"['c', 'f']",0.0,False,899,79.86651835372636
719,44,tar,reward,regular,1200,200,812.0,475.0,827,563,c,1953222,2000,2020-05-06 17:00:25,-1,,,113,mxbi6,10,"['blake', 'almo']",Staircase,,DATA20200506162751.txt,msaV0.3NatSoundDiscSidedIR.py,AUT,AUT,2AC,,,gfG001,True,gfG001,"['c', 'f']",0.0,False,899,79.97775305895439
720,44,tar,reward,regular,1200,200,812.0,475.0,831,551,c,1958575,-1,2020-05-06 17:00:30,-1,,,113,mxbi6,10,"['blake', 'almo']",Staircase,,DATA20200506162751.txt,msaV0.3NatSoundDiscSidedIR.py,AUT,AUT,2AC,,,mf001,True,mf001,"['c', 'f']",0.0,False,899,80.08898776418243
721,44,tar,reward,regular,1200,200,812.0,125.0,776,235,c,1964659,-1,2020-05-06 17:00:36,-1,,,113,mxbi6,10,"['blake', 'almo']",Staircase,,DATA20200506162751.txt,msaV0.3NatSoundDiscSidedIR.py,AUT,AUT,2AC,,,mf001,True,mf001,"['c', 'f']",0.0,False,899,80.20022246941045
722,44,tar,wrong,regular,off,200,812.0,125.0,886,273,c,1970136,-1,2020-05-06 17:00:42,-1,,,113,mxbi6,10,"['blake', 'almo']",Staircase,,DATA20200506162751.txt,msaV0.3NatSoundDiscSidedIR.py,AUT,AUT,2AC,,,gfG001,False,mf001,"['c', 'f']",0.0,False,899,80.31145717463849
723,44,tar,reward,correction,1200,200,812.0,125.0,825,224,c,1976385,-1,2020-05-06 17:00:48,-1,,,113,mxbi6,10,"['blake', 'almo']",Staircase,,DATA20200506162751.txt,msaV0.3NatSoundDiscSidedIR.py,AUT,AUT,2AC,,,mf001,True,mf001,"['c', 'f']",0.0,False,899,80.42269187986652
724,44,tar,wrong,regular,off,200,812.0,125.0,883,279,c,1983665,-1,2020-05-06 17:00:55,-1,,,113,mxbi6,10,"['blake', 'almo']",Staircase,,DATA20200506162751.txt,msaV0.3NatSoundDiscSidedIR.py,AUT,AUT,2AC,,,gfG001,False,mf001,"['c', 'f']",0.0,False,899,80.53392658509455
725,44,tar,reward,regular,1200,200,812.0,475.0,810,511,c,64918,2000,2020-05-07 14:56:10,-1,,,114,mxbi6,10,"['blake', 'almo']",Staircase,,DATA20200507145505.txt,msaV0.3NatSoundDiscSidedIR.py,AUT,AUT,2AC,,,gfG001,True,gfG001,"['c', 'f']",0.0,False,899,80.64516129032258
726,44,tar,reward,regular,1200,200,812.0,125.0,808,241,c,70377,2000,2020-05-07 14:56:15,-1,,,114,mxbi6,10,"['blake', 'almo']",Staircase,,DATA20200507145505.txt,msaV0.3NatSoundDiscSidedIR.py,AUT,AUT,2AC,,,gfG001,True,gfG001,"['c', 'f']",0.0,False,899,80.7563959955506
727,44,tar,reward,regular,1200,200,812.0,475.0,817,491,c,76194,-1,2020-05-07 14:56:21,-1,,,114,mxbi6,10,"['blake', 'almo']",Staircase,,DATA20200507145505.txt,msaV0.3NatSoundDiscSidedIR.py,AUT,AUT,2AC,,,mf001,True,mf001,"['c', 'f']",0.0,False,899,80.86763070077865
728,44,tar,reward,regular,1200,200,812.0,125.0,843,209,c,81455,-1,2020-05-07 14:56:26,-1,,,114,mxbi6,10,"['blake', 'almo']",Staircase,,DATA20200507145505.txt,msaV0.3NatSoundDiscSidedIR.py,AUT,AUT,2AC,,,mf001,True,mf001,"['c', 'f']",0.0,False,899,80.97886540600668
729,44,tar,wrong,regular,off,200,812.0,475.0,885,247,c,86500,2000,2020-05-07 14:56:31,-1,,,114,mxbi6,10,"['blake', 'almo']",Staircase,,DATA20200507145505.txt,msaV0.3NatSoundDiscSidedIR.py,AUT,AUT,2AC,,,,False,gfG001,"['c', 'f']",0.0,False,899,81.0901001112347
730,44,tar,reward,correction,1200,200,812.0,475.0,850,519,c,92251,2000,2020-05-07 14:56:37,-1,,,114,mxbi6,10,"['blake', 'almo']",Staircase,,DATA20200507145505.txt,msaV0.3NatSoundDiscSidedIR.py,AUT,AUT,2AC,,,gfG001,True,gfG001,"['c', 'f']",0.0,False,899,81.20133481646273
731,44,tar,wrong,regular,off,200,812.0,125.0,904,255,c,98567,-1,2020-05-07 14:56:43,-1,,,114,mxbi6,10,"['blake', 'almo']",Staircase,,DATA20200507145505.txt,msaV0.3NatSoundDiscSidedIR.py,AUT,AUT,2AC,,,gfG001,False,mf001,"['c', 'f']",0.0,False,899,81.31256952169078
732,44,tar,wrong,correction,off,200,812.0,125.0,861,327,c,103699,-1,2020-05-07 14:56:48,-1,,,114,mxbi6,10,"['blake', 'almo']",Staircase,,DATA20200507145505.txt,msaV0.3NatSoundDiscSidedIR.py,AUT,AUT,2AC,,,gfG001,False,mf001,"['c', 'f']",0.0,False,899,81.42380422691879
733,44,tar,reward,correction,1200,200,812.0,125.0,891,246,c,109153,-1,2020-05-07 14:56:54,-1,,,114,mxbi6,10,"['blake', 'almo']",Staircase,,DATA20200507145505.txt,msaV0.3NatSoundDiscSidedIR.py,AUT,AUT,2AC,,,mf001,True,mf001,"['c', 'f']",0.0,False,899,81.53503893214683
