ITI;Outcome;animal
4610.0;reward;c
4242.0;reward;c
3118.0;reward;c
4128.0;wrong;c
10544.0;reward;c
3721.0;reward;c
3871.0;reward;c
3289.0;wrong;c
4053.0;reward;c
2820.0;reward;c
3342.0;wrong;c
4793.0;reward;c
3560.0;wrong;c
4038.0;wrong;c
4115.0;reward;c
3084.0;wrong;c
4005.0;reward;c
4405.0;wrong;c
5202.0;wrong;c
9999.0;wrong;c
3996.0;reward;c
4768.0;wrong;c
4198.0;wrong;c
5300.0;reward;c
3273.0;wrong;c
4012.0;reward;c
3966.0;reward;c
3063.0;wrong;c
4974.0;reward;c
3566.0;reward;c
3663.0;reward;c
3269.0;wrong;c
4217.0;wrong;c
4125.0;wrong;c
5165.0;reward;c
3534.0;reward;c
3543.0;reward;c
3530.0;wrong;c
4212.0;wrong;c
4057.0;wrong;c
4541.0;reward;c
5624.0;reward;c
3411.0;reward;c
3343.0;wrong;c
4297.0;reward;c
2807.0;reward;c
4773.0;wrong;c
5267.0;wrong;c
4312.0;wrong;c
4511.0;wrong;c
4031.0;wrong;c
4220.0;reward;c
3315.0;reward;c
3932.0;wrong;c
4108.0;wrong;c
4681.0;wrong;c
4074.0;wrong;c
4050.0;wrong;c
4125.0;wrong;c
4592.0;wrong;c
4395.0;wrong;c
4391.0;wrong;c
4199.0;reward;c
3563.0;reward;c
391291.0;reward;c
4000.0;wrong;c
5123.0;reward;c
3907.0;wrong;c
4548.0;reward;c
4490.0;wrong;c
3870.0;reward;c
3683.0;reward;c
3346.0;reward;c
3897.0;reward;c
3899.0;wrong;c
4330.0;wrong;c
4641.0;wrong;c
4007.0;wrong;c
3994.0;wrong;c
4659.0;wrong;c
3971.0;wrong;c
5163.0;reward;c
3486.0;wrong;c
4007.0;wrong;c
4052.0;wrong;c
5062.0;reward;c
2879.0;reward;c
3527.0;wrong;c
125006.0;reward;c
2811.0;reward;c
2934.0;wrong;c
4909.0;wrong;c
4810.0;reward;c
3093.0;reward;c
3103.0;wrong;c
4025.0;wrong;c
3964.0;wrong;c
4023.0;reward;c
3008.0;wrong;c
4593.0;wrong;c
3937.0;wrong;c
3909.0;reward;c
4245.0;reward;c
4362.0;reward;c
3724.0;wrong;c
3984.0;wrong;c
3927.0;wrong;c
4407.0;reward;c
4031.0;wrong;c
5830.0;wrong;c
4597.0;reward;c
3512.0;reward;c
4283.0;wrong;c
5112.0;reward;c
3117.0;wrong;c
4491.0;reward;c
4346.0;wrong;c
5911.0;reward;c
3401.0;reward;c
2833.0;reward;c
3293.0;wrong;c
4392.0;reward;c
3761.0;reward;c
3949.0;reward;c
3157.0;wrong;c
4850.0;reward;c
3887.0;reward;c
3292.0;reward;c
3644.0;reward;c
4311.0;reward;c
4525.0;wrong;c
5750.0;reward;c
4282.0;wrong;c
4674.0;reward;c
4316.0;wrong;c
5436.0;reward;c
4195.0;reward;c
3459.0;wrong;c
4664.0;wrong;c
4246.0;reward;c
7555.0;reward;c
3854.0;reward;c
3790.0;reward;c
3652.0;reward;c
5224.0;wrong;c
5497.0;wrong;c
6662.0;wrong;c
5861.0;reward;c
3949.0;reward;c
3244.0;reward;c
3996.0;wrong;c
4101.0;wrong;c
4078.0;reward;c
3499.0;wrong;c
4782.0;wrong;c
4637.0;reward;c
3494.0;reward;c
4339.0;reward;c
5358.0;wrong;c
4805.0;reward;c
4175.0;wrong;c
4190.0;reward;c
3936.0;reward;c
3932.0;reward;c
3740.0;reward;c
3048.0;reward;c
4701.0;reward;c
5362.0;wrong;c
4401.0;wrong;c
3963.0;wrong;c
4570.0;wrong;c
5162.0;wrong;c
4279.0;reward;c
4503.0;wrong;c
4880.0;wrong;c
4433.0;reward;c
5444.0;reward;c
5847.0;wrong;c
4604.0;wrong;c
5521.0;wrong;c
6409.0;reward;c
4679.0;reward;c
4021.0;wrong;c
6382.0;wrong;c
4809.0;wrong;c
5570.0;reward;c
4110.0;reward;c
3301.0;wrong;c
4684.0;wrong;c
4082.0;wrong;c
4609.0;wrong;c
4233.0;wrong;c
5399.0;reward;c
2880.0;reward;c
3158.0;reward;c
3386.0;reward;c
-1461002.0;reward;c
3395.0;reward;c
4947.0;reward;c
3014.0;reward;c
4035.0;reward;c
3031.0;reward;c
5594.0;reward;c
3038.0;reward;c
4364.0;wrong;c
4600.0;wrong;c
5273.0;reward;c
4809.0;reward;c
4214.0;reward;c
3155.0;reward;c
4515.0;wrong;c
6986.0;reward;c
3426.0;wrong;c
4794.0;wrong;c
4055.0;reward;c
5991.0;reward;c
3074.0;reward;c
4655.0;wrong;c
5038.0;wrong;c
5214.0;wrong;c
3938.0;wrong;c
4282.0;reward;c
4457.0;reward;c
4327.0;reward;c
5367.0;reward;c
3232.0;reward;c
2832.0;reward;c
3081.0;reward;c
4383.0;wrong;c
5431.0;reward;c
4764.0;wrong;c
5282.0;reward;c
3944.0;reward;c
3265.0;reward;c
6240.0;reward;c
3548.0;reward;c
4508.0;wrong;c
6389.0;reward;c
3696.0;reward;c
3525.0;reward;c
3645.0;reward;c
3323.0;reward;c
3254.0;wrong;c
5310.0;reward;c
3116.0;reward;c
3364.0;reward;c
3270.0;reward;c
4855.0;wrong;c
6024.0;reward;c
3234.0;wrong;c
45250.0;wrong;c
4004.0;wrong;c
4588.0;reward;c
3038.0;reward;c
5628.0;wrong;c
4079.0;wrong;c
4431.0;wrong;c
5028.0;wrong;c
4139.0;wrong;c
5148.0;wrong;c
3983.0;reward;c
3389.0;wrong;c
5187.0;wrong;c
3924.0;reward;c
3774.0;wrong;c
3927.0;wrong;c
4069.0;wrong;c
6356.0;reward;c
3178.0;wrong;c
4013.0;reward;c
2796.0;reward;c
3649.0;reward;c
4782.0;reward;c
5093.0;wrong;c
4443.0;wrong;c
226822.0;reward;c
4924.0;wrong;c
4964.0;wrong;c
7998.0;wrong;c
5758.0;wrong;c
73639.0;wrong;c
4121.0;wrong;c
3841.0;reward;c
3188.0;reward;c
2963.0;wrong;c
5709.0;wrong;c
4399.0;wrong;c
7011.0;wrong;c
3903.0;reward;c
2974.0;reward;c
4833.0;reward;c
3664.0;reward;c
3627.0;wrong;c
4048.0;wrong;c
3953.0;wrong;c
4313.0;wrong;c
3906.0;wrong;c
4669.0;wrong;c
3874.0;reward;c
4692.0;reward;c
3161.0;reward;c
4573.0;wrong;c
3745.0;wrong;c
5033.0;reward;c
4275.0;reward;c
4323.0;wrong;c
4472.0;wrong;c
4280.0;wrong;c
6600.0;reward;c
3154.0;wrong;c
3998.0;reward;c
6935.0;reward;c
3052.0;reward;c
3523.0;reward;c
4209.0;wrong;c
4525.0;wrong;c
7221.0;wrong;c
7545.0;reward;c
3494.0;reward;c
3695.0;reward;c
4216.0;wrong;c
4465.0;wrong;c
4439.0;wrong;c
5608.0;wrong;c
4712.0;reward;c
3786.0;reward;c
3594.0;reward;c
3796.0;wrong;c
4421.0;reward;c
4175.0;reward;c
3573.0;reward;c
4057.0;reward;c
3187.0;reward;c
4484.0;reward;c
3970.0;wrong;c
4667.0;wrong;c
4820.0;wrong;c
5406.0;wrong;c
5246.0;wrong;c
4104.0;wrong;c
3866.0;reward;c
4933.0;wrong;c
4566.0;wrong;c
4194.0;reward;c
3684.0;reward;c
4825.0;wrong;c
5051.0;wrong;c
5587.0;reward;c
3329.0;reward;c
594201.0;reward;c
4205.0;reward;c
5885.0;reward;c
3706.0;wrong;c
4458.0;wrong;c
3989.0;wrong;c
4859.0;reward;c
3842.0;wrong;c
4258.0;wrong;c
4074.0;reward;c
2995.0;reward;c
3635.0;reward;c
4831.0;reward;c
3973.0;wrong;c
3940.0;wrong;c
5220.0;wrong;c
3980.0;reward;c
3068.0;wrong;c
5724.0;wrong;c
4059.0;wrong;c
4012.0;wrong;c
4040.0;wrong;c
4123.0;wrong;c
4191.0;wrong;c
5354.0;wrong;c
4079.0;wrong;c
3942.0;wrong;c
4631.0;wrong;c
3954.0;reward;c
3518.0;reward;c
3072.0;reward;c
2914.0;reward;c
3405.0;reward;c
3354.0;reward;c
3313.0;reward;c
3484.0;wrong;c
5387.0;wrong;c
5410.0;wrong;c
4136.0;wrong;c
4054.0;reward;c
4001.0;wrong;c
4018.0;wrong;c
4183.0;wrong;c
6254.0;wrong;c
4072.0;wrong;c
4051.0;wrong;c
3598.0;wrong;c
4438.0;wrong;c
4047.0;reward;c
3350.0;reward;c
3477.0;reward;c
3533.0;reward;c
3143.0;reward;c
5607.0;wrong;c
4030.0;wrong;c
4692.0;wrong;c
4031.0;wrong;c
5521.0;reward;c
4725.0;reward;c
4172.0;wrong;c
5251.0;reward;c
4977.0;reward;c
4114.0;wrong;c
4155.0;wrong;c
4157.0;wrong;c
4687.0;reward;c
3618.0;reward;c
5115.0;wrong;c
4011.0;wrong;c
4501.0;wrong;c
4066.0;wrong;c
4891.0;wrong;c
4689.0;reward;c
4016.0;reward;c
4000.0;reward;c
3502.0;reward;c
3249.0;reward;c
3960.0;reward;c
3760.0;reward;c
3708.0;wrong;c
8387.0;reward;c
4231.0;wrong;c
7180.0;reward;c
3555.0;wrong;c
4391.0;reward;c
6769.0;reward;c
4738.0;wrong;c
4114.0;wrong;c
4097.0;reward;c
4457.0;reward;c
3114.0;reward;c
5410.0;wrong;c
4169.0;reward;c
4518.0;reward;c
3713.0;wrong;c
4994.0;wrong;c
4714.0;reward;c
4290.0;wrong;c
5186.0;wrong;c
5191.0;wrong;c
4279.0;wrong;c
5891.0;reward;c
4311.0;reward;c
3320.0;reward;c
3067.0;wrong;c
3988.0;wrong;c
4310.0;wrong;c
6831.0;wrong;c
4325.0;wrong;c
4593.0;wrong;c
5351.0;wrong;c
5887.0;reward;c
4263.0;reward;c
5189.0;reward;c
3803.0;reward;c
3682.0;wrong;c
5155.0;wrong;c
5818.0;reward;c
3445.0;reward;c
4280.0;wrong;c
4866.0;wrong;c
5010.0;wrong;c
6155.0;wrong;c
4241.0;wrong;c
4215.0;wrong;c
6476.0;wrong;c
4268.0;reward;c
5616.0;reward;c
3369.0;reward;c
3360.0;reward;c
6007.0;wrong;c
6271.0;reward;c
4849.0;wrong;c
4131.0;wrong;c
4809.0;wrong;c
4198.0;wrong;c
5300.0;wrong;c
4579.0;wrong;c
5600.0;wrong;c
4316.0;wrong;c
4236.0;wrong;c
8058.0;reward;c
5162.0;wrong;c
4647.0;reward;c
4477.0;wrong;c
5599.0;reward;c
4552.0;reward;c
3386.0;reward;c
5043.0;wrong;c
7529.0;reward;c
4498.0;wrong;c
5041.0;reward;c
4467.0;reward;c
4099.0;reward;c
3400.0;reward;c
5315.0;wrong;c
5829.0;wrong;c
-2256075.0;reward;c
4621.0;reward;c
2998.0;reward;c
3781.0;reward;c
3096.0;reward;c
5474.0;wrong;c
6057.0;reward;c
6029.0;reward;c
3332.0;wrong;c
4415.0;reward;c
4957.0;wrong;c
3885.0;reward;c
3076.0;wrong;c
5321.0;reward;c
3872.0;reward;c
5575.0;wrong;c
5565.0;wrong;c
4445.0;reward;c
3208.0;reward;c
3748.0;wrong;c
3893.0;reward;c
10969.0;reward;c
4630.0;reward;c
6329.0;wrong;c
4992.0;reward;c
3665.0;reward;c
4033.0;reward;c
3503.0;wrong;c
4907.0;reward;c
3250.0;reward;c
3439.0;reward;c
5763.0;wrong;c
5619.0;reward;c
2775.0;reward;c
3852.0;reward;c
3694.0;wrong;c
6845.0;reward;c
2728.0;reward;c
156305.0;reward;c
4415.0;reward;c
4138.0;wrong;c
3887.0;wrong;c
3972.0;wrong;c
3908.0;wrong;c
5161.0;reward;c
3884.0;wrong;c
4046.0;wrong;c
4598.0;wrong;c
4049.0;reward;c
3477.0;reward;c
4607.0;wrong;c
3940.0;wrong;c
4580.0;wrong;c
3651.0;wrong;c
4026.0;wrong;c
3959.0;wrong;c
3921.0;reward;c
3295.0;reward;c
3255.0;reward;c
3281.0;wrong;c
4644.0;reward;c
4063.0;wrong;c
3996.0;wrong;c
5315.0;wrong;c
5086.0;reward;c
3184.0;reward;c
3303.0;wrong;c
4035.0;wrong;c
4049.0;reward;c
3377.0;wrong;c
4609.0;wrong;c
5193.0;wrong;c
3953.0;wrong;c
3911.0;wrong;c
3934.0;wrong;c
3890.0;reward;c
3368.0;reward;c
4916.0;reward;c
2990.0;reward;c
4474.0;reward;c
4096.0;wrong;c
5926.0;reward;c
3463.0;reward;c
4818.0;reward;c
3210.0;reward;c
3164.0;reward;c
3814.0;wrong;c
4050.0;wrong;c
4814.0;wrong;c
4992.0;reward;c
39215.0;reward;c
3427.0;reward;c
3048.0;reward;c
3021.0;reward;c
5939.0;reward;c
6387.0;wrong;c
4756.0;wrong;c
4072.0;reward;c
85311.0;wrong;c
3964.0;wrong;c
4007.0;wrong;c
4059.0;wrong;c
3964.0;wrong;c
4012.0;wrong;c
3917.0;wrong;c
3788.0;wrong;c
7737.0;wrong;c
4038.0;wrong;c
4462.0;wrong;c
3583.0;reward;c
4561.0;wrong;c
5365.0;wrong;c
4614.0;reward;c
4292.0;wrong;c
3995.0;wrong;c
4384.0;wrong;c
9457.0;wrong;c
4760.0;wrong;c
5895.0;reward;c
3207.0;reward;c
4079.0;reward;c
5080.0;reward;c
4406.0;reward;c
4466.0;wrong;c
5710.0;wrong;c
4505.0;wrong;c
5916.0;reward;c
3333.0;reward;c
3797.0;reward;c
3906.0;wrong;c
4157.0;wrong;c
6411.0;wrong;c
3998.0;wrong;c
5481.0;reward;c
3201.0;reward;c
3691.0;wrong;c
4270.0;wrong;c
4059.0;wrong;c
3943.0;wrong;c
3913.0;wrong;c
4987.0;reward;c
4220.0;reward;c
6036.0;reward;c
3381.0;wrong;c
5156.0;wrong;c
4078.0;wrong;c
4124.0;wrong;c
4139.0;reward;c
3803.0;wrong;c
4585.0;wrong;c
8385.0;reward;c
3818.0;wrong;c
4059.0;reward;c
4108.0;reward;c
5314.0;wrong;c
4093.0;reward;c
5022.0;reward;c
4343.0;wrong;c
4075.0;wrong;c
5902.0;wrong;c
3896.0;reward;c
5652.0;reward;c
3816.0;reward;c
4386.0;wrong;c
5686.0;wrong;c
4020.0;wrong;c
4977.0;wrong;c
4522.0;wrong;c
7283.0;wrong;c
4400.0;wrong;c
4428.0;wrong;c
3985.0;wrong;c
4059.0;wrong;c
4757.0;wrong;c
5395.0;wrong;c
6012.0;reward;c
4607.0;reward;c
3421.0;wrong;c
4447.0;wrong;c
4857.0;reward;c
5195.0;reward;c
4254.0;reward;c
3652.0;reward;c
3446.0;reward;c
5018.0;wrong;c
4613.0;wrong;c
4147.0;wrong;c
6295.0;wrong;c
4236.0;reward;c
5217.0;reward;c
3692.0;wrong;c
6234.0;wrong;c
3932.0;wrong;c
4271.0;reward;c
4790.0;wrong;c
4979.0;reward;c
4218.0;reward;c
5679.0;wrong;c
4108.0;wrong;c
6129.0;wrong;c
4532.0;reward;c
4251.0;reward;c
4345.0;wrong;c
4999.0;wrong;c
4246.0;wrong;c
4095.0;reward;c
4217.0;wrong;c
6866.0;wrong;c
4424.0;wrong;c
5455.0;reward;c
4203.0;reward;c
3418.0;reward;c
4940.0;reward;c
3675.0;reward;c
4568.0;reward;c
3450.0;reward;c
797112.0;wrong;c
4389.0;reward;c
3416.0;wrong;c
4594.0;wrong;c
3816.0;wrong;c
4477.0;wrong;c
4275.0;wrong;c
3941.0;reward;c
4092.0;wrong;c
3996.0;wrong;c
4031.0;wrong;c
4473.0;wrong;c
4064.0;wrong;c
3960.0;wrong;c
4709.0;reward;c
4144.0;wrong;c
4573.0;reward;c
4412.0;reward;c
4376.0;wrong;c
4657.0;reward;c
4275.0;wrong;c
4055.0;reward;c
5346.0;wrong;c
4522.0;reward;c
5401.0;wrong;c
4034.0;wrong;c
4598.0;wrong;c
4091.0;wrong;c
3975.0;wrong;c
3978.0;wrong;c
5497.0;wrong;c
4813.0;wrong;c
4635.0;reward;c
4517.0;reward;c
4694.0;reward;c
4125.0;wrong;c
4066.0;reward;c
3611.0;reward;c
4275.0;reward;c
4653.0;wrong;c
4542.0;reward;c
6732.0;reward;c
6718.0;reward;c
5182.0;wrong;c
4796.0;wrong;c
4564.0;wrong;c
4101.0;wrong;c
4850.0;wrong;c
4549.0;reward;c
5120.0;wrong;c
4041.0;wrong;c
3909.0;wrong;c
4246.0;wrong;c
4303.0;wrong;c
5532.0;wrong;c
4201.0;wrong;c
6356.0;reward;c
3619.0;reward;c
4053.0;wrong;c
4612.0;reward;c
5917.0;reward;c
4616.0;reward;c
4984.0;wrong;c
4648.0;wrong;c
6180.0;wrong;c
5393.0;reward;c
3994.0;wrong;c
4339.0;wrong;c
4532.0;reward;c
4437.0;reward;c
4515.0;reward;c
3856.0;wrong;c
4171.0;reward;c
4098.0;wrong;c
5791.0;wrong;c
-2401870.0;reward;c
4009.0;wrong;c
5822.0;wrong;c
6186.0;reward;c
3496.0;reward;c
3999.0;reward;c
3666.0;wrong;c
4249.0;reward;c
6123.0;wrong;c
3877.0;reward;c
3216.0;reward;c
3853.0;reward;c
5040.0;wrong;c
4286.0;wrong;c
3913.0;wrong;c
5835.0;reward;c
3827.0;reward;c
3608.0;wrong;c
6923.0;wrong;c
5440.0;reward;c
3554.0;reward;c
3906.0;reward;c
3732.0;reward;c
48683.0;wrong;c
4009.0;reward;c
3527.0;reward;c
3730.0;reward;c
3379.0;wrong;c
4513.0;reward;c
3387.0;reward;c
5286.0;reward;c
3664.0;wrong;c
4181.0;wrong;c
4158.0;reward;c
3826.0;reward;c
3259.0;wrong;c
4715.0;wrong;c
4085.0;wrong;c
4478.0;wrong;c
5297.0;wrong;c
4070.0;wrong;c
3997.0;wrong;c
4109.0;reward;c
3498.0;reward;c
3906.0;wrong;c
4449.0;wrong;c
3944.0;wrong;c
5879.0;reward;c
3807.0;reward;c
3141.0;reward;c
3374.0;reward;c
3353.0;reward;c
4364.0;wrong;c
4672.0;reward;c
3867.0;wrong;c
4043.0;wrong;c
4280.0;reward;c
3738.0;wrong;c
4010.0;wrong;c
4858.0;wrong;c
4192.0;reward;c
3717.0;reward;c
3079.0;reward;c
4106.0;wrong;c
4520.0;reward;c
3860.0;wrong;c
4243.0;wrong;c
4400.0;reward;c
3023.0;reward;c
3585.0;wrong;c
4429.0;reward;c
3414.0;wrong;c
4133.0;reward;c
4683.0;reward;c
3347.0;wrong;c
4624.0;reward;c
3047.0;reward;c
3885.0;wrong;c
4477.0;reward;c
3965.0;wrong;c
4695.0;reward;c
3358.0;reward;c
3089.0;wrong;c
4931.0;wrong;c
4298.0;wrong;c
4080.0;wrong;c
4000.0;wrong;c
4027.0;reward;c
4176.0;reward;c
3631.0;wrong;c
7204.0;reward;c
3613.0;reward;c
3914.0;reward;c
3699.0;wrong;c
5290.0;reward;c
4375.0;reward;c
3351.0;reward;c
3723.0;reward;c
3118.0;reward;c
3686.0;wrong;c
4975.0;reward;c
3498.0;reward;c
3809.0;wrong;c
4485.0;reward;c
3640.0;wrong;c
3935.0;wrong;c
4421.0;wrong;c
6488.0;wrong;c
4172.0;reward;c
3558.0;wrong;c
4063.0;wrong;c
4490.0;reward;c
3392.0;reward;c
3836.0;wrong;c
4132.0;wrong;c
4171.0;reward;c
4155.0;reward;c
4278.0;reward;c
3615.0;reward;c
3874.0;wrong;c
4207.0;wrong;c
4270.0;wrong;c
4179.0;reward;c
3853.0;reward;c
4183.0;wrong;c
3897.0;reward;c
3894.0;reward;c
4092.0;reward;c
6939.0;wrong;c
4458.0;wrong;c
4260.0;reward;c
3489.0;reward;c
3365.0;reward;c
5046.0;wrong;c
6015.0;wrong;c
3927.0;wrong;c
3931.0;wrong;c
4764.0;wrong;c
4678.0;wrong;c
6051.0;wrong;c
4411.0;wrong;c
5004.0;wrong;c
6657.0;reward;c
2994.0;reward;c
3812.0;reward;c
3929.0;wrong;c
4124.0;wrong;c
4236.0;reward;c
3563.0;wrong;c
4776.0;wrong;c
4324.0;wrong;c
4012.0;wrong;c
4764.0;wrong;c
4561.0;reward;c
3889.0;wrong;c
4657.0;reward;c
3443.0;reward;c
3948.0;wrong;c
4066.0;wrong;c
4280.0;wrong;c
7013.0;reward;c
3594.0;reward;c
4181.0;wrong;c
4749.0;reward;c
676623.0;reward;c
3997.0;reward;c
3540.0;reward;c
3417.0;wrong;c
5472.0;reward;c
3307.0;reward;c
3655.0;wrong;c
4188.0;reward;c
4021.0;reward;c
3896.0;reward;c
3369.0;reward;c
3701.0;reward;c
5786.0;reward;c
4127.0;wrong;c
4787.0;wrong;c
4550.0;reward;c
4530.0;reward;c
5297.0;reward;c
4637.0;reward;c
4386.0;wrong;c
-1480682.0;reward;c
4303.0;reward;c
3774.0;reward;c
3643.0;reward;c
3267.0;reward;c
4185.0;wrong;c
3960.0;reward;c
3985.0;reward;c
3715.0;reward;c
3916.0;wrong;c
5002.0;reward;c
4191.0;wrong;c
4383.0;reward;c
4649.0;reward;c
3645.0;reward;c
4599.0;reward;c
3828.0;wrong;c
4401.0;wrong;c
4351.0;reward;c
4628.0;reward;c
3275.0;reward;c
4049.0;reward;c
3472.0;reward;c
3839.0;wrong;c
3939.0;wrong;c
6097.0;reward;c
3923.0;wrong;c
4245.0;wrong;c
3999.0;wrong;c
4627.0;reward;c
3461.0;reward;c
3554.0;reward;c
3549.0;wrong;c
4285.0;reward;c
4491.0;wrong;c
3935.0;reward;c
3960.0;reward;c
4805.0;reward;c
3726.0;reward;c
4580.0;reward;c
3327.0;reward;c
4780.0;reward;c
3060.0;wrong;c
5156.0;reward;c
3665.0;reward;c
6708.0;wrong;c
4429.0;wrong;c
3995.0;wrong;c
4221.0;wrong;c
3884.0;wrong;c
4186.0;reward;c
4569.0;reward;c
4207.0;reward;c
7192.0;reward;c
3612.0;reward;c
4243.0;wrong;c
3990.0;wrong;c
4240.0;reward;c
62054.0;wrong;c
3945.0;wrong;c
3911.0;wrong;c
3950.0;wrong;c
4503.0;wrong;c
3930.0;wrong;c
4063.0;wrong;c
4047.0;wrong;c
4519.0;wrong;c
4050.0;reward;c
3025.0;reward;c
3855.0;wrong;c
3978.0;wrong;c
4076.0;reward;c
3366.0;wrong;c
4046.0;wrong;c
4257.0;reward;c
3263.0;reward;c
3968.0;wrong;c
4022.0;wrong;c
4030.0;wrong;c
4059.0;wrong;c
4125.0;wrong;c
4047.0;wrong;c
4082.0;reward;c
4513.0;reward;c
3675.0;wrong;c
4006.0;wrong;c
4904.0;reward;c
3478.0;reward;c
3810.0;wrong;c
4150.0;reward;c
4158.0;wrong;c
4087.0;reward;c
3802.0;reward;c
3989.0;wrong;c
4052.0;wrong;c
4432.0;wrong;c
4101.0;wrong;c
4119.0;wrong;c
4763.0;reward;c
4744.0;wrong;c
4010.0;wrong;c
4040.0;wrong;c
4077.0;reward;c
4280.0;wrong;c
4648.0;reward;c
4426.0;reward;c
3479.0;reward;c
4233.0;wrong;c
4171.0;reward;c
3742.0;reward;c
3049.0;reward;c
3094.0;reward;c
3901.0;wrong;c
4040.0;wrong;c
4241.0;reward;c
4753.0;wrong;c
3923.0;wrong;c
3684.0;wrong;c
4472.0;wrong;c
4187.0;reward;c
4942.0;reward;c
3407.0;reward;c
3100.0;reward;c
4059.0;wrong;c
4163.0;wrong;c
4169.0;wrong;c
4842.0;reward;c
4300.0;wrong;c
4347.0;reward;c
4302.0;reward;c
4758.0;wrong;c
4019.0;wrong;c
4122.0;reward;c
5976.0;reward;c
4200.0;reward;c
3519.0;wrong;c
4554.0;wrong;c
4314.0;reward;c
3770.0;reward;c
3957.0;reward;c
4022.0;wrong;c
4096.0;wrong;c
4233.0;reward;c
5208.0;wrong;c
4592.0;wrong;c
4737.0;reward;c
5092.0;reward;c
4108.0;wrong;c
4214.0;wrong;c
4076.0;wrong;c
4043.0;wrong;c
4095.0;wrong;c
4044.0;wrong;c
3975.0;wrong;c
4310.0;reward;c
3868.0;reward;c
4262.0;reward;c
3167.0;reward;c
3803.0;wrong;c
4249.0;reward;c
3285.0;reward;c
4055.0;wrong;c
4185.0;wrong;c
4818.0;reward;c
4005.0;reward;c
4415.0;wrong;c
4193.0;wrong;c
4082.0;wrong;c
4237.0;wrong;c
4177.0;reward;c
4048.0;reward;c
3206.0;reward;c
4002.0;wrong;c
5697.0;wrong;c
7636.0;wrong;c
3915.0;wrong;c
4794.0;wrong;c
4392.0;reward;c
4370.0;reward;c
3502.0;reward;c
4234.0;wrong;c
4295.0;wrong;c
4745.0;reward;c
4223.0;wrong;c
4067.0;wrong;c
3957.0;wrong;c
4085.0;wrong;c
4686.0;reward;c
4016.0;reward;c
3550.0;reward;c
4298.0;wrong;c
4204.0;reward;c
3488.0;reward;c
3628.0;reward;c
4647.0;reward;c
3434.0;reward;c
17309.0;reward;c
3849.0;reward;c
4162.0;wrong;c
4774.0;wrong;c
4245.0;reward;c
4676.0;wrong;c
5594.0;reward;c
4459.0;wrong;c
5625.0;reward;c
4606.0;reward;c
3993.0;wrong;c
4735.0;reward;c
5112.0;reward;c
4146.0;wrong;c
6635.0;reward;c
4192.0;reward;c
3502.0;reward;c
4384.0;wrong;c
4806.0;reward;c
4335.0;wrong;c
4489.0;wrong;c
4221.0;wrong;c
4115.0;wrong;c
4572.0;reward;c
4373.0;wrong;c
4384.0;reward;c
3917.0;wrong;c
4255.0;wrong;c
4844.0;wrong;c
4422.0;wrong;c
5149.0;reward;c
4440.0;reward;c
3503.0;reward;c
4238.0;wrong;c
4922.0;wrong;c
5216.0;wrong;c
5190.0;reward;c
3327.0;reward;c
3325.0;reward;c
3798.0;wrong;c
5278.0;reward;c
4002.0;reward;c
4017.0;wrong;c
4174.0;reward;c
4303.0;reward;c
4044.0;reward;c
3140.0;wrong;c
4920.0;reward;c
4005.0;wrong;c
506801.0;wrong;c
4013.0;reward;c
3790.0;wrong;c
4674.0;reward;c
3561.0;wrong;c
5502.0;reward;c
4100.0;wrong;c
4236.0;reward;c
3471.0;wrong;c
4307.0;wrong;c
4539.0;wrong;c
4159.0;reward;c
3471.0;wrong;c
4549.0;wrong;c
4344.0;wrong;c
4530.0;reward;c
4437.0;wrong;c
4272.0;reward;c
3910.0;wrong;c
4355.0;wrong;c
4241.0;wrong;c
5292.0;reward;c
3475.0;wrong;c
4186.0;reward;c
3668.0;wrong;c
4359.0;wrong;c
4179.0;reward;c
3287.0;reward;c
4217.0;reward;c
3167.0;reward;c
3962.0;wrong;c
4182.0;wrong;c
4334.0;reward;c
5946.0;wrong;c
4076.0;reward;c
3982.0;reward;c
4647.0;reward;c
3998.0;reward;c
3193.0;wrong;c
4550.0;reward;c
4421.0;wrong;c
-2059664.0;reward;c
3166.0;reward;c
4146.0;reward;c
3471.0;wrong;c
5125.0;reward;c
2932.0;reward;c
3208.0;wrong;c
4122.0;wrong;c
5013.0;reward;c
3699.0;reward;c
4795.0;reward;c
5861.0;reward;c
5907.0;reward;c
4012.0;reward;c
7122.0;reward;c
4191.0;reward;c
4151.0;wrong;c
4205.0;wrong;c
5824.0;reward;c
4634.0;wrong;c
4988.0;wrong;c
7796.0;wrong;c
4135.0;wrong;c
4070.0;wrong;c
4071.0;wrong;c
9585.0;reward;c
3707.0;wrong;c
4403.0;wrong;c
4238.0;wrong;c
4156.0;reward;c
3338.0;wrong;c
7036.0;reward;c
4011.0;reward;c
3727.0;reward;c
3089.0;reward;c
3361.0;reward;c
4882.0;reward;c
4203.0;reward;c
5225.0;reward;c
4864.0;wrong;c
5039.0;wrong;c
3995.0;reward;c
3547.0;reward;c
5884.0;reward;c
4368.0;reward;c
5060.0;wrong;c
4498.0;wrong;c
4037.0;wrong;c
4092.0;reward;c
57271.0;reward;c
3851.0;reward;c
3636.0;reward;c
4650.0;reward;c
6095.0;reward;c
6050.0;wrong;c
4128.0;wrong;c
3972.0;wrong;c
3999.0;reward;c
3732.0;wrong;c
10239.0;wrong;c
4101.0;wrong;c
3923.0;wrong;c
136704.0;wrong;c
